Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
Montrose Beach,1466402400.0,18.7,0.0,0.081,8.0,MontroseBeach201606200600,2016-06-20 06:00:00
Calumet Beach,1466402400.0,19.4,1.67,0.071,4.0,CalumetBeach201606200600,2016-06-20 06:00:00
Calumet Beach,1466406000.0,19.5,1.74,0.071,10.0,CalumetBeach201606200700,2016-06-20 07:00:00
Montrose Beach,1466406000.0,18.8,0.0,0.085,6.0,MontroseBeach201606200700,2016-06-20 07:00:00
Montrose Beach,1466409600.0,18.9,0.0,0.089,5.0,MontroseBeach201606200800,2016-06-20 08:00:00
Calumet Beach,1466409600.0,19.7,1.66,0.077,2.0,CalumetBeach201606200800,2016-06-20 08:00:00
Calumet Beach,1466413200.0,19.9,1.76,0.072,9.0,CalumetBeach201606200900,2016-06-20 09:00:00
Montrose Beach,1466413200.0,19.1,0.0,0.084,4.0,MontroseBeach201606200900,2016-06-20 09:00:00
Montrose Beach,1466416800.0,19.3,0.0,0.083,3.0,MontroseBeach201606201000,2016-06-20 10:00:00
Calumet Beach,1466416800.0,20.0,1.59,0.085,3.0,CalumetBeach201606201000,2016-06-20 10:00:00
Montrose Beach,1466420400.0,19.6,0.0,0.117,9.0,MontroseBeach201606201100,2016-06-20 11:00:00
Calumet Beach,1466420400.0,20.2,1.73,0.096,4.0,CalumetBeach201606201100,2016-06-20 11:00:00
Montrose Beach,1466424000.0,19.8,0.0,0.102,5.0,MontroseBeach201606201200,2016-06-20 12:00:00
Calumet Beach,1466424000.0,20.5,2.61,0.111,3.0,CalumetBeach201606201200,2016-06-20 12:00:00
Calumet Beach,1466427600.0,20.4,2.29,0.097,3.0,CalumetBeach201606201300,2016-06-20 13:00:00
Montrose Beach,1466427600.0,19.9,0.0,0.093,4.0,MontroseBeach201606201300,2016-06-20 13:00:00
Montrose Beach,1466431200.0,20.1,0.0,0.114,3.0,MontroseBeach201606201400,2016-06-20 14:00:00
Calumet Beach,1466431200.0,20.6,1.48,0.101,3.0,CalumetBeach201606201400,2016-06-20 14:00:00
Montrose Beach,1466434800.0,20.4,0.0,0.155,7.0,MontroseBeach201606201500,2016-06-20 15:00:00
Calumet Beach,1466434800.0,20.5,1.74,0.1,3.0,CalumetBeach201606201500,2016-06-20 15:00:00
Calumet Beach,1466438400.0,20.6,1.86,0.112,3.0,CalumetBeach201606201600,2016-06-20 16:00:00
Montrose Beach,1466438400.0,20.5,0.0,0.137,3.0,MontroseBeach201606201600,2016-06-20 16:00:00
Montrose Beach,1466442000.0,20.6,0.0,0.143,4.0,MontroseBeach201606201700,2016-06-20 17:00:00
Calumet Beach,1466442000.0,21.0,1.86,0.106,3.0,CalumetBeach201606201700,2016-06-20 17:00:00
Calumet Beach,1466445600.0,20.8,2.03,0.11,3.0,CalumetBeach201606201800,2016-06-20 18:00:00
Montrose Beach,1466445600.0,20.5,0.0,0.166,7.0,MontroseBeach201606201800,2016-06-20 18:00:00
Montrose Beach,1466449200.0,20.3,0.0,0.19,6.0,MontroseBeach201606201900,2016-06-20 19:00:00
Calumet Beach,1466449200.0,20.7,2.04,0.096,2.0,CalumetBeach201606201900,2016-06-20 19:00:00
Calumet Beach,1466452800.0,20.2,2.0,0.122,3.0,CalumetBeach201606202000,2016-06-20 20:00:00
Montrose Beach,1466452800.0,20.3,0.0,0.206,2.0,MontroseBeach201606202000,2016-06-20 20:00:00
Montrose Beach,1466456400.0,20.5,0.0,0.167,2.0,MontroseBeach201606202100,2016-06-20 21:00:00
Calumet Beach,1466456400.0,20.3,1.46,0.116,3.0,CalumetBeach201606202100,2016-06-20 21:00:00
Calumet Beach,1466460000.0,20.3,1.54,0.113,3.0,CalumetBeach201606202200,2016-06-20 22:00:00
Montrose Beach,1466460000.0,20.4,0.0,0.15,3.0,MontroseBeach201606202200,2016-06-20 22:00:00
Montrose Beach,1466463600.0,20.9,0.0,0.14,3.0,MontroseBeach201606202300,2016-06-20 23:00:00
Calumet Beach,1466463600.0,20.3,1.35,0.111,3.0,CalumetBeach201606202300,2016-06-20 23:00:00
Calumet Beach,1466467200.0,20.3,1.43,0.109,3.0,CalumetBeach201606212400,2016-06-21 00:00:00
Montrose Beach,1466467200.0,20.0,0.0,0.136,3.0,MontroseBeach201606212400,2016-06-21 00:00:00
Montrose Beach,1466470800.0,19.8,0.0,0.149,6.0,MontroseBeach201606210100,2016-06-21 01:00:00
Calumet Beach,1466470800.0,20.2,1.38,0.102,3.0,CalumetBeach201606210100,2016-06-21 01:00:00
Calumet Beach,1466474400.0,20.2,1.34,0.096,3.0,CalumetBeach201606210200,2016-06-21 02:00:00
Montrose Beach,1466474400.0,19.7,0.0,0.148,5.0,MontroseBeach201606210200,2016-06-21 02:00:00
Montrose Beach,1466478000.0,19.6,0.0,0.146,3.0,MontroseBeach201606210300,2016-06-21 03:00:00
Calumet Beach,1466478000.0,20.2,1.76,0.089,3.0,CalumetBeach201606210300,2016-06-21 03:00:00
Calumet Beach,1466481600.0,20.1,1.46,0.083,3.0,CalumetBeach201606210400,2016-06-21 04:00:00
Montrose Beach,1466481600.0,19.5,0.0,0.143,3.0,MontroseBeach201606210400,2016-06-21 04:00:00
Montrose Beach,1466485200.0,19.4,0.0,0.148,3.0,MontroseBeach201606210500,2016-06-21 05:00:00
Calumet Beach,1466485200.0,20.1,1.4,0.108,2.0,CalumetBeach201606210500,2016-06-21 05:00:00
Calumet Beach,1466488800.0,20.1,1.25,0.077,3.0,CalumetBeach201606210600,2016-06-21 06:00:00
Montrose Beach,1466488800.0,19.3,0.0,0.157,4.0,MontroseBeach201606210600,2016-06-21 06:00:00
Montrose Beach,1466492400.0,19.3,0.0,0.185,7.0,MontroseBeach201606210700,2016-06-21 07:00:00
Calumet Beach,1466492400.0,20.1,1.21,0.077,3.0,CalumetBeach201606210700,2016-06-21 07:00:00
Calumet Beach,1466496000.0,20.2,1.18,0.082,3.0,CalumetBeach201606210800,2016-06-21 08:00:00
Montrose Beach,1466496000.0,19.4,0.0,0.172,3.0,MontroseBeach201606210800,2016-06-21 08:00:00
Montrose Beach,1466499600.0,19.5,0.0,0.207,3.0,MontroseBeach201606210900,2016-06-21 09:00:00
Calumet Beach,1466499600.0,20.4,1.02,0.102,2.0,CalumetBeach201606210900,2016-06-21 09:00:00
Calumet Beach,1466506800.0,20.7,1.05,0.118,3.0,CalumetBeach201606211100,2016-06-21 11:00:00
Montrose Beach,1466506800.0,20.1,0.0,0.218,3.0,MontroseBeach201606211100,2016-06-21 11:00:00
Montrose Beach,1466510400.0,20.4,0.0,0.207,3.0,MontroseBeach201606211200,2016-06-21 12:00:00
Calumet Beach,1466510400.0,20.9,1.09,0.129,3.0,CalumetBeach201606211200,2016-06-21 12:00:00
Calumet Beach,1466517600.0,21.8,0.92,0.124,3.0,CalumetBeach201606211400,2016-06-21 14:00:00
Montrose Beach,1466517600.0,22.6,0.0,0.197,4.0,MontroseBeach201606211400,2016-06-21 14:00:00
Calumet Beach,1466521200.0,22.9,0.95,0.125,4.0,CalumetBeach201606211500,2016-06-21 15:00:00
Montrose Beach,1466521200.0,22.2,0.0,0.202,4.0,MontroseBeach201606211500,2016-06-21 15:00:00
Calumet Beach,1466524800.0,22.8,0.87,0.185,2.0,CalumetBeach201606211600,2016-06-21 16:00:00
Montrose Beach,1466524800.0,21.7,0.0,0.175,4.0,MontroseBeach201606211600,2016-06-21 16:00:00
Montrose Beach,1466528400.0,21.3,0.0,0.185,4.0,MontroseBeach201606211700,2016-06-21 17:00:00
Calumet Beach,1466528400.0,23.1,1.01,0.147,2.0,CalumetBeach201606211700,2016-06-21 17:00:00
Calumet Beach,1466532000.0,23.2,1.13,0.155,2.0,CalumetBeach201606211800,2016-06-21 18:00:00
Montrose Beach,1466532000.0,21.1,0.0,0.175,4.0,MontroseBeach201606211800,2016-06-21 18:00:00
Montrose Beach,1466535600.0,20.8,0.0,0.18,3.0,MontroseBeach201606211900,2016-06-21 19:00:00
Calumet Beach,1466535600.0,23.2,1.05,0.159,2.0,CalumetBeach201606211900,2016-06-21 19:00:00
Calumet Beach,1466539200.0,22.9,1.05,0.15,2.0,CalumetBeach201606212000,2016-06-21 20:00:00
Montrose Beach,1466539200.0,20.6,0.0,0.161,3.0,MontroseBeach201606212000,2016-06-21 20:00:00
Montrose Beach,1466542800.0,20.4,0.0,0.155,4.0,MontroseBeach201606212100,2016-06-21 21:00:00
Calumet Beach,1466542800.0,23.2,2.59,0.134,2.0,CalumetBeach201606212100,2016-06-21 21:00:00
Calumet Beach,1466546400.0,22.4,1.95,0.127,2.0,CalumetBeach201606212200,2016-06-21 22:00:00
Montrose Beach,1466546400.0,20.3,0.0,0.147,3.0,MontroseBeach201606212200,2016-06-21 22:00:00
Montrose Beach,1466550000.0,20.3,0.0,0.14,3.0,MontroseBeach201606212300,2016-06-21 23:00:00
Calumet Beach,1466550000.0,22.3,1.99,0.115,2.0,CalumetBeach201606212300,2016-06-21 23:00:00
Calumet Beach,1466553600.0,21.8,1.69,0.117,2.0,CalumetBeach201606222400,2016-06-22 00:00:00
Montrose Beach,1466553600.0,20.3,0.0,0.139,4.0,MontroseBeach201606222400,2016-06-22 00:00:00
Montrose Beach,1466557200.0,20.4,0.0,0.136,3.0,MontroseBeach201606220100,2016-06-22 01:00:00
Calumet Beach,1466557200.0,21.6,1.34,0.11,2.0,CalumetBeach201606220100,2016-06-22 01:00:00
Montrose Beach,1466560800.0,20.6,0.0,0.143,6.0,MontroseBeach201606220200,2016-06-22 02:00:00
Calumet Beach,1466560800.0,21.5,1.08,0.095,2.0,CalumetBeach201606220200,2016-06-22 02:00:00
Calumet Beach,1466564400.0,21.4,1.14,0.1,4.0,CalumetBeach201606220300,2016-06-22 03:00:00
Montrose Beach,1466564400.0,20.6,0.0,0.128,3.0,MontroseBeach201606220300,2016-06-22 03:00:00
Montrose Beach,1466568000.0,20.5,0.0,0.122,3.0,MontroseBeach201606220400,2016-06-22 04:00:00
Calumet Beach,1466568000.0,21.3,1.16,0.09,4.0,CalumetBeach201606220400,2016-06-22 04:00:00
Montrose Beach,1466571600.0,20.3,0.0,0.118,3.0,MontroseBeach201606220500,2016-06-22 05:00:00
Calumet Beach,1466571600.0,21.3,1.2,0.078,4.0,CalumetBeach201606220500,2016-06-22 05:00:00
Calumet Beach,1466575200.0,21.2,1.04,0.094,3.0,CalumetBeach201606220600,2016-06-22 06:00:00
Montrose Beach,1466575200.0,20.3,0.0,0.107,3.0,MontroseBeach201606220600,2016-06-22 06:00:00
Calumet Beach,1466578800.0,21.2,1.14,0.084,3.0,CalumetBeach201606220700,2016-06-22 07:00:00
Montrose Beach,1466578800.0,20.2,0.0,0.112,6.0,MontroseBeach201606220700,2016-06-22 07:00:00
Montrose Beach,1466582400.0,20.2,0.0,0.104,5.0,MontroseBeach201606220800,2016-06-22 08:00:00
Calumet Beach,1466582400.0,21.1,1.23,0.071,3.0,CalumetBeach201606220800,2016-06-22 08:00:00
Montrose Beach,1466586000.0,20.2,0.0,0.093,3.0,MontroseBeach201606220900,2016-06-22 09:00:00
Calumet Beach,1466586000.0,21.1,1.33,0.075,2.0,CalumetBeach201606220900,2016-06-22 09:00:00
Montrose Beach,1466589600.0,20.3,0.0,0.086,4.0,MontroseBeach201606221000,2016-06-22 10:00:00
Calumet Beach,1466589600.0,21.2,1.19,0.071,6.0,CalumetBeach201606221000,2016-06-22 10:00:00
Calumet Beach,1466593200.0,21.0,0.96,0.064,4.0,CalumetBeach201606221100,2016-06-22 11:00:00
Montrose Beach,1466593200.0,20.2,0.0,0.134,3.0,MontroseBeach201606221100,2016-06-22 11:00:00
Montrose Beach,1466596800.0,20.2,0.0,0.148,8.0,MontroseBeach201606221200,2016-06-22 12:00:00
Calumet Beach,1466596800.0,20.8,0.98,0.071,2.0,CalumetBeach201606221200,2016-06-22 12:00:00
Montrose Beach,1466600400.0,20.5,0.0,0.1,4.0,MontroseBeach201606221300,2016-06-22 13:00:00
Calumet Beach,1466600400.0,20.9,0.93,0.112,2.0,CalumetBeach201606221300,2016-06-22 13:00:00
Calumet Beach,1466604000.0,21.0,1.21,0.077,6.0,CalumetBeach201606221400,2016-06-22 14:00:00
Montrose Beach,1466604000.0,20.9,0.0,0.086,4.0,MontroseBeach201606221400,2016-06-22 14:00:00
Calumet Beach,1466607600.0,21.1,1.12,0.077,4.0,CalumetBeach201606221500,2016-06-22 15:00:00
Montrose Beach,1466607600.0,21.1,0.0,0.099,3.0,MontroseBeach201606221500,2016-06-22 15:00:00
Montrose Beach,1466611200.0,20.7,0.0,0.102,9.0,MontroseBeach201606221600,2016-06-22 16:00:00
Calumet Beach,1466611200.0,21.0,1.36,0.076,3.0,CalumetBeach201606221600,2016-06-22 16:00:00
Montrose Beach,1466614800.0,20.7,0.0,0.117,8.0,MontroseBeach201606221700,2016-06-22 17:00:00
Calumet Beach,1466614800.0,20.7,1.26,0.074,2.0,CalumetBeach201606221700,2016-06-22 17:00:00
Montrose Beach,1466618400.0,20.4,0.0,0.105,2.0,MontroseBeach201606221800,2016-06-22 18:00:00
Calumet Beach,1466618400.0,20.6,1.19,0.07,3.0,CalumetBeach201606221800,2016-06-22 18:00:00
Calumet Beach,1466622000.0,20.6,1.35,0.152,2.0,CalumetBeach201606221900,2016-06-22 19:00:00
Montrose Beach,1466622000.0,20.3,0.0,0.124,7.0,MontroseBeach201606221900,2016-06-22 19:00:00
Calumet Beach,1466625600.0,20.7,1.39,0.185,2.0,CalumetBeach201606222000,2016-06-22 20:00:00
Montrose Beach,1466625600.0,20.1,0.0,0.123,6.0,MontroseBeach201606222000,2016-06-22 20:00:00
Calumet Beach,1466629200.0,21.0,4.57,0.202,3.0,CalumetBeach201606222100,2016-06-22 21:00:00
Montrose Beach,1466629200.0,20.1,0.0,0.297,3.0,MontroseBeach201606222100,2016-06-22 21:00:00
Calumet Beach,1466632800.0,20.7,2.62,0.213,3.0,CalumetBeach201606222200,2016-06-22 22:00:00
Montrose Beach,1466632800.0,21.0,6.08,0.269,3.0,MontroseBeach201606222200,2016-06-22 22:00:00
Calumet Beach,1466636400.0,20.8,5.14,0.226,3.0,CalumetBeach201606222300,2016-06-22 23:00:00
Montrose Beach,1466636400.0,20.7,14.38,0.257,3.0,MontroseBeach201606222300,2016-06-22 23:00:00
Montrose Beach,1466640000.0,19.9,0.0,0.256,3.0,MontroseBeach201606232400,2016-06-23 00:00:00
Calumet Beach,1466640000.0,20.7,5.56,0.232,3.0,CalumetBeach201606232400,2016-06-23 00:00:00
Calumet Beach,1466643600.0,20.7,5.17,0.23,4.0,CalumetBeach201606230100,2016-06-23 01:00:00
Montrose Beach,1466643600.0,20.3,1.07,0.268,3.0,MontroseBeach201606230100,2016-06-23 01:00:00
Montrose Beach,1466647200.0,20.1,0.05,0.263,3.0,MontroseBeach201606230200,2016-06-23 02:00:00
Calumet Beach,1466647200.0,20.7,4.9,0.227,4.0,CalumetBeach201606230200,2016-06-23 02:00:00
Montrose Beach,1466650800.0,19.8,0.0,0.24,3.0,MontroseBeach201606230300,2016-06-23 03:00:00
Calumet Beach,1466650800.0,20.6,4.54,0.194,4.0,CalumetBeach201606230300,2016-06-23 03:00:00
Montrose Beach,1466654400.0,19.8,0.62,0.221,3.0,MontroseBeach201606230400,2016-06-23 04:00:00
Calumet Beach,1466654400.0,20.6,3.87,0.176,3.0,CalumetBeach201606230400,2016-06-23 04:00:00
Calumet Beach,1466658000.0,20.6,3.05,0.157,3.0,CalumetBeach201606230500,2016-06-23 05:00:00
Montrose Beach,1466658000.0,19.8,0.0,0.234,3.0,MontroseBeach201606230500,2016-06-23 05:00:00
Montrose Beach,1466661600.0,19.8,0.0,0.213,3.0,MontroseBeach201606230600,2016-06-23 06:00:00
Calumet Beach,1466661600.0,20.5,1.57,0.144,3.0,CalumetBeach201606230600,2016-06-23 06:00:00
Calumet Beach,1466665200.0,20.5,1.61,0.134,3.0,CalumetBeach201606230700,2016-06-23 07:00:00
Montrose Beach,1466665200.0,19.9,0.0,0.204,7.0,MontroseBeach201606230700,2016-06-23 07:00:00
Montrose Beach,1466668800.0,20.1,0.0,0.204,3.0,MontroseBeach201606230800,2016-06-23 08:00:00
Calumet Beach,1466668800.0,20.5,1.42,0.121,3.0,CalumetBeach201606230800,2016-06-23 08:00:00
Calumet Beach,1466672400.0,20.5,1.22,0.114,3.0,CalumetBeach201606230900,2016-06-23 09:00:00
Montrose Beach,1466672400.0,20.1,0.0,0.211,3.0,MontroseBeach201606230900,2016-06-23 09:00:00
Montrose Beach,1466676000.0,20.3,0.0,0.223,3.0,MontroseBeach201606231000,2016-06-23 10:00:00
Calumet Beach,1466676000.0,20.6,1.07,0.145,3.0,CalumetBeach201606231000,2016-06-23 10:00:00
Calumet Beach,1466679600.0,20.9,0.88,0.118,3.0,CalumetBeach201606231100,2016-06-23 11:00:00
Montrose Beach,1466679600.0,20.5,0.0,0.241,3.0,MontroseBeach201606231100,2016-06-23 11:00:00
Calumet Beach,1466683200.0,21.0,0.91,0.131,3.0,CalumetBeach201606231200,2016-06-23 12:00:00
Montrose Beach,1466683200.0,20.7,0.0,0.26,3.0,MontroseBeach201606231200,2016-06-23 12:00:00
Montrose Beach,1466686800.0,20.8,0.0,0.244,3.0,MontroseBeach201606231300,2016-06-23 13:00:00
Calumet Beach,1466686800.0,21.2,0.91,0.136,3.0,CalumetBeach201606231300,2016-06-23 13:00:00
Calumet Beach,1466690400.0,21.4,0.97,0.135,3.0,CalumetBeach201606231400,2016-06-23 14:00:00
Montrose Beach,1466690400.0,21.0,0.0,0.259,3.0,MontroseBeach201606231400,2016-06-23 14:00:00
Montrose Beach,1466694000.0,20.9,0.0,0.343,3.0,MontroseBeach201606231500,2016-06-23 15:00:00
Calumet Beach,1466694000.0,21.5,1.04,0.148,3.0,CalumetBeach201606231500,2016-06-23 15:00:00
Montrose Beach,1466697600.0,21.0,0.0,0.382,4.0,MontroseBeach201606231600,2016-06-23 16:00:00
Calumet Beach,1466697600.0,21.6,1.06,0.165,3.0,CalumetBeach201606231600,2016-06-23 16:00:00
Calumet Beach,1466701200.0,21.6,1.08,0.178,3.0,CalumetBeach201606231700,2016-06-23 17:00:00
Montrose Beach,1466701200.0,20.9,0.0,0.386,3.0,MontroseBeach201606231700,2016-06-23 17:00:00
Montrose Beach,1466704800.0,21.0,0.0,0.366,4.0,MontroseBeach201606231800,2016-06-23 18:00:00
Calumet Beach,1466704800.0,21.7,1.21,0.172,3.0,CalumetBeach201606231800,2016-06-23 18:00:00
Calumet Beach,1466708400.0,21.6,1.28,0.183,4.0,CalumetBeach201606231900,2016-06-23 19:00:00
Montrose Beach,1466708400.0,20.9,0.0,0.375,4.0,MontroseBeach201606231900,2016-06-23 19:00:00
Calumet Beach,1466712000.0,21.5,1.33,0.186,4.0,CalumetBeach201606232000,2016-06-23 20:00:00
Montrose Beach,1466712000.0,20.9,0.02,0.38,4.0,MontroseBeach201606232000,2016-06-23 20:00:00
Montrose Beach,1466715600.0,20.7,0.0,0.416,4.0,MontroseBeach201606232100,2016-06-23 21:00:00
Calumet Beach,1466715600.0,21.4,1.51,0.182,4.0,CalumetBeach201606232100,2016-06-23 21:00:00
Calumet Beach,1466719200.0,21.3,1.36,0.199,4.0,CalumetBeach201606232200,2016-06-23 22:00:00
Montrose Beach,1466719200.0,20.7,0.04,0.431,5.0,MontroseBeach201606232200,2016-06-23 22:00:00
Montrose Beach,1466722800.0,20.5,0.11,0.408,4.0,MontroseBeach201606232300,2016-06-23 23:00:00
Calumet Beach,1466722800.0,21.2,1.42,0.197,5.0,CalumetBeach201606232300,2016-06-23 23:00:00
Calumet Beach,1466726400.0,21.1,1.38,0.211,4.0,CalumetBeach201606242400,2016-06-24 00:00:00
Montrose Beach,1466726400.0,20.5,0.16,0.382,3.0,MontroseBeach201606242400,2016-06-24 00:00:00
Calumet Beach,1466730000.0,21.1,1.54,0.204,4.0,CalumetBeach201606240100,2016-06-24 01:00:00
Calumet Beach,1466733600.0,21.1,1.59,0.199,5.0,CalumetBeach201606240200,2016-06-24 02:00:00
Montrose Beach,1466733600.0,20.4,0.06,0.366,4.0,MontroseBeach201606240200,2016-06-24 02:00:00
Montrose Beach,1466737200.0,20.2,0.2,0.319,4.0,MontroseBeach201606240300,2016-06-24 03:00:00
Calumet Beach,1466737200.0,21.0,1.4,0.203,4.0,CalumetBeach201606240300,2016-06-24 03:00:00
Calumet Beach,1466740800.0,21.0,1.49,0.209,5.0,CalumetBeach201606240400,2016-06-24 04:00:00
Montrose Beach,1466740800.0,20.3,0.09,0.314,4.0,MontroseBeach201606240400,2016-06-24 04:00:00
Montrose Beach,1466744400.0,20.2,0.1,0.322,5.0,MontroseBeach201606240500,2016-06-24 05:00:00
Calumet Beach,1466744400.0,21.0,1.63,0.197,5.0,CalumetBeach201606240500,2016-06-24 05:00:00
Calumet Beach,1466748000.0,20.9,1.78,0.191,4.0,CalumetBeach201606240600,2016-06-24 06:00:00
Montrose Beach,1466748000.0,20.1,0.07,0.307,4.0,MontroseBeach201606240600,2016-06-24 06:00:00
Montrose Beach,1466751600.0,20.1,0.0,0.27,3.0,MontroseBeach201606240700,2016-06-24 07:00:00
Calumet Beach,1466751600.0,20.9,1.73,0.179,4.0,CalumetBeach201606240700,2016-06-24 07:00:00
Calumet Beach,1466755200.0,21.0,1.67,0.17,4.0,CalumetBeach201606240800,2016-06-24 08:00:00
Montrose Beach,1466755200.0,20.2,0.0,0.262,5.0,MontroseBeach201606240800,2016-06-24 08:00:00
Calumet Beach,1466758800.0,21.1,1.79,0.168,4.0,CalumetBeach201606240900,2016-06-24 09:00:00
Calumet Beach,1466762400.0,21.3,1.95,0.178,3.0,CalumetBeach201606241000,2016-06-24 10:00:00
Montrose Beach,1466762400.0,20.8,0.0,0.267,3.0,MontroseBeach201606241000,2016-06-24 10:00:00
Montrose Beach,1466766000.0,21.1,0.0,0.253,4.0,MontroseBeach201606241100,2016-06-24 11:00:00
Calumet Beach,1466766000.0,21.6,1.89,0.191,5.0,CalumetBeach201606241100,2016-06-24 11:00:00
Calumet Beach,1466769600.0,21.7,1.64,0.183,4.0,CalumetBeach201606241200,2016-06-24 12:00:00
Montrose Beach,1466769600.0,21.3,0.0,0.237,3.0,MontroseBeach201606241200,2016-06-24 12:00:00
Calumet Beach,1466773200.0,21.8,1.19,0.179,2.0,CalumetBeach201606241300,2016-06-24 13:00:00
Montrose Beach,1466773200.0,21.7,0.0,0.249,4.0,MontroseBeach201606241300,2016-06-24 13:00:00
Montrose Beach,1466776800.0,22.1,0.0,0.24,3.0,MontroseBeach201606241400,2016-06-24 14:00:00
Calumet Beach,1466776800.0,22.4,1.2,0.166,4.0,CalumetBeach201606241400,2016-06-24 14:00:00
Calumet Beach,1466780400.0,22.9,1.15,0.161,4.0,CalumetBeach201606241500,2016-06-24 15:00:00
Montrose Beach,1466780400.0,22.3,0.0,0.242,4.0,MontroseBeach201606241500,2016-06-24 15:00:00
Calumet Beach,1466784000.0,23.2,1.18,0.166,3.0,CalumetBeach201606241600,2016-06-24 16:00:00
Montrose Beach,1466784000.0,22.5,0.0,0.234,4.0,MontroseBeach201606241600,2016-06-24 16:00:00
Montrose Beach,1466787600.0,22.7,0.0,0.233,4.0,MontroseBeach201606241700,2016-06-24 17:00:00
Calumet Beach,1466787600.0,23.3,1.11,0.155,4.0,CalumetBeach201606241700,2016-06-24 17:00:00
Montrose Beach,1466791200.0,22.8,0.0,0.219,4.0,MontroseBeach201606241800,2016-06-24 18:00:00
Calumet Beach,1466791200.0,23.3,1.15,0.154,3.0,CalumetBeach201606241800,2016-06-24 18:00:00
Montrose Beach,1466794800.0,23.6,0.0,0.21,4.0,MontroseBeach201606241900,2016-06-24 19:00:00
Calumet Beach,1466794800.0,23.3,1.06,0.143,2.0,CalumetBeach201606241900,2016-06-24 19:00:00
Calumet Beach,1466798400.0,23.2,1.21,0.15,4.0,CalumetBeach201606242000,2016-06-24 20:00:00
Montrose Beach,1466798400.0,23.4,0.0,0.216,4.0,MontroseBeach201606242000,2016-06-24 20:00:00
Calumet Beach,1466802000.0,23.3,1.41,0.138,3.0,CalumetBeach201606242100,2016-06-24 21:00:00
Montrose Beach,1466802000.0,23.4,0.0,0.214,3.0,MontroseBeach201606242100,2016-06-24 21:00:00
Montrose Beach,1466805600.0,23.3,0.0,0.19,4.0,MontroseBeach201606242200,2016-06-24 22:00:00
Calumet Beach,1466805600.0,23.1,1.76,0.133,4.0,CalumetBeach201606242200,2016-06-24 22:00:00
Calumet Beach,1466809200.0,23.0,1.8,0.139,3.0,CalumetBeach201606242300,2016-06-24 23:00:00
Montrose Beach,1466809200.0,22.4,0.0,0.178,4.0,MontroseBeach201606242300,2016-06-24 23:00:00
Calumet Beach,1466812800.0,22.8,1.53,0.14,3.0,CalumetBeach201606252400,2016-06-25 00:00:00
Montrose Beach,1466812800.0,22.0,0.0,0.178,8.0,MontroseBeach201606252400,2016-06-25 00:00:00
Calumet Beach,1466816400.0,22.7,1.43,0.134,2.0,CalumetBeach201606250100,2016-06-25 01:00:00
Montrose Beach,1466816400.0,21.7,0.0,0.164,3.0,MontroseBeach201606250100,2016-06-25 01:00:00
Montrose Beach,1466820000.0,21.5,0.0,0.187,3.0,MontroseBeach201606250200,2016-06-25 02:00:00
Calumet Beach,1466820000.0,22.7,1.43,0.144,3.0,CalumetBeach201606250200,2016-06-25 02:00:00
Montrose Beach,1466823600.0,21.4,0.0,0.185,3.0,MontroseBeach201606250300,2016-06-25 03:00:00
Calumet Beach,1466823600.0,22.3,1.36,0.138,3.0,CalumetBeach201606250300,2016-06-25 03:00:00
Calumet Beach,1466827200.0,22.1,1.14,0.127,3.0,CalumetBeach201606250400,2016-06-25 04:00:00
Montrose Beach,1466827200.0,21.2,0.0,0.174,2.0,MontroseBeach201606250400,2016-06-25 04:00:00
Calumet Beach,1466830800.0,21.9,1.09,0.122,2.0,CalumetBeach201606250500,2016-06-25 05:00:00
Montrose Beach,1466830800.0,21.1,0.0,0.164,3.0,MontroseBeach201606250500,2016-06-25 05:00:00
Calumet Beach,1466834400.0,21.8,1.13,0.142,2.0,CalumetBeach201606250600,2016-06-25 06:00:00
Montrose Beach,1466834400.0,21.0,0.0,0.148,3.0,MontroseBeach201606250600,2016-06-25 06:00:00
Montrose Beach,1466838000.0,20.9,0.0,0.146,6.0,MontroseBeach201606250700,2016-06-25 07:00:00
Calumet Beach,1466838000.0,21.8,1.18,0.157,3.0,CalumetBeach201606250700,2016-06-25 07:00:00
Calumet Beach,1466841600.0,21.8,1.24,0.163,2.0,CalumetBeach201606250800,2016-06-25 08:00:00
