Readable Timestamp,Unnamed: 0,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2016-06-03 15:00:00,209.0,Montrose Beach,1464966000,16.2,0.0,0.124,6.0,MontroseBeach201606031500,16.2,0.0,0.124,6.0
2016-06-03 16:00:00,210.0,Montrose Beach,1464969600,16.0,,0.137,3.0,MontroseBeach201606031600,16.0,0.0,0.137,3.0
2016-06-03 17:00:00,213.0,Montrose Beach,1464973200,15.7,,0.142,3.0,MontroseBeach201606031700,15.7,0.0,0.142,3.0
2016-06-03 18:00:00,214.0,Montrose Beach,1464976800,15.6,0.0,0.153,7.0,MontroseBeach201606031800,15.6,0.0,0.153,7.0
2016-06-03 19:00:00,217.0,Montrose Beach,1464980400,14.6,0.0,0.153,6.0,MontroseBeach201606031900,14.6,0.0,0.153,6.0
2016-06-03 20:00:00,218.0,Montrose Beach,1464984000,,,0.154,,MontroseBeach201606032000,13.7,0.0,0.154,3.0
2016-06-03 21:00:00,220.0,Montrose Beach,1464987600,13.3,,0.181,,MontroseBeach201606032100,13.3,0.0,0.181,4.0
2016-06-03 22:00:00,223.0,Montrose Beach,1464991200,13.4,,0.14,,MontroseBeach201606032200,13.4,0.0,0.14,3.0
2016-06-03 23:00:00,225.0,Montrose Beach,1464994800,12.8,,0.133,,MontroseBeach201606032300,12.8,0.0,0.133,4.0
2016-06-04 00:00:00,226.0,Montrose Beach,1464998400,12.5,0.0,0.133,,MontroseBeach201606040000,12.5,0.0,0.133,8.0
2016-06-04 01:00:00,229.0,Montrose Beach,1465002000,,0.0,0.129,6.0,MontroseBeach201606040100,12.3,0.0,0.129,6.0
2016-06-04 02:00:00,230.0,Montrose Beach,1465005600,,0.0,0.127,6.0,MontroseBeach201606040200,12.2,0.0,0.127,6.0
2016-06-04 03:00:00,232.0,Montrose Beach,1465009200,,,0.121,,MontroseBeach201606040300,12.1,0.01,0.121,5.0
2016-06-04 04:00:00,234.0,Montrose Beach,1465012800,,0.0,0.128,3.0,MontroseBeach201606040400,12.1,0.0,0.128,3.0
2016-06-04 05:00:00,237.0,Montrose Beach,1465016400,,0.0,0.113,4.0,MontroseBeach201606040500,12.4,0.0,0.113,4.0
2016-06-04 06:00:00,239.0,Montrose Beach,1465020000,12.2,0.0,0.104,,MontroseBeach201606040600,12.2,0.0,0.104,3.0
2016-06-04 07:00:00,240.0,Montrose Beach,1465023600,12.4,0.0,0.099,2.0,MontroseBeach201606040700,12.4,0.0,0.099,2.0
2016-06-04 08:00:00,243.0,Montrose Beach,1465027200,12.5,0.0,0.1,2.0,MontroseBeach201606040800,12.5,0.0,0.1,2.0
2016-06-04 09:00:00,244.0,Montrose Beach,1465030800,12.8,0.0,0.125,4.0,MontroseBeach201606040900,12.8,0.0,0.125,4.0
2016-06-04 10:00:00,247.0,Montrose Beach,1465034400,12.3,0.0,0.096,4.0,MontroseBeach201606041000,12.3,0.0,0.096,4.0
2016-06-04 11:00:00,,Montrose Beach,1465038000,12.200000000000001,0.0,0.11075,4.0,MontroseBeach201606041100,12.200000000000001,0.0,0.11075,4.0
2016-06-04 12:00:00,,Montrose Beach,1465041600,12.100000000000001,0.0,0.1255,4.0,MontroseBeach201606041200,12.100000000000001,0.0,0.1255,4.0
2016-06-04 13:00:00,,Montrose Beach,1465045200,12.0,0.0,0.14024999999999999,4.0,MontroseBeach201606041300,12.0,0.0,0.14024999999999999,4.0
2016-06-04 14:00:00,250.0,Montrose Beach,1465048800,11.9,0.0,0.155,4.0,MontroseBeach201606041400,11.9,0.0,0.155,4.0
2016-06-04 15:00:00,253.0,Montrose Beach,1465052400,,0.0,0.098,,MontroseBeach201606041500,11.7,0.0,0.098,4.0
2016-06-04 16:00:00,255.0,Montrose Beach,1465056000,,0.0,0.096,,MontroseBeach201606041600,12.4,0.0,0.096,9.0
2016-06-04 17:00:00,256.0,Montrose Beach,1465059600,,0.0,0.095,,MontroseBeach201606041700,12.1,0.0,0.095,3.0
2016-06-04 18:00:00,258.0,Montrose Beach,1465063200,,0.0,0.115,7.0,MontroseBeach201606041800,12.1,0.0,0.115,7.0
2016-06-04 19:00:00,261.0,Montrose Beach,1465066800,,0.0,0.117,6.0,MontroseBeach201606041900,11.9,0.0,0.117,6.0
2016-06-04 20:00:00,262.0,Montrose Beach,1465070400,11.7,0.0,0.109,5.0,MontroseBeach201606042000,11.7,0.0,0.109,5.0
2016-06-04 21:00:00,265.0,Montrose Beach,1465074000,12.0,0.0,0.107,4.0,MontroseBeach201606042100,12.0,0.0,0.107,4.0
2016-06-04 22:00:00,266.0,Montrose Beach,1465077600,11.7,0.0,0.106,4.0,MontroseBeach201606042200,11.7,0.0,0.106,4.0
2016-06-04 23:00:00,268.0,Montrose Beach,1465081200,11.5,0.0,0.116,9.0,MontroseBeach201606042300,11.5,0.0,0.116,9.0
2016-06-05 00:00:00,271.0,Montrose Beach,1465084800,,0.0,,4.0,MontroseBeach201606050000,11.4,0.0,0.103,4.0
2016-06-05 01:00:00,,Montrose Beach,1465088400,11.4,0.0,0.09799999999999999,4.0,MontroseBeach201606050100,11.4,0.0,0.09799999999999999,4.0
2016-06-05 02:00:00,,Montrose Beach,1465092000,11.4,0.0,0.093,4.0,MontroseBeach201606050200,11.4,0.0,0.093,4.0
2016-06-05 03:00:00,274.0,Montrose Beach,1465095600,11.4,,0.088,4.0,MontroseBeach201606050300,11.4,0.0,0.088,4.0
2016-06-05 04:00:00,275.0,Montrose Beach,1465099200,11.4,,0.093,3.0,MontroseBeach201606050400,11.4,0.0,0.093,3.0
2016-06-05 05:00:00,278.0,Montrose Beach,1465102800,11.4,,0.083,4.0,MontroseBeach201606050500,11.4,0.0,0.083,4.0
2016-06-05 06:00:00,279.0,Montrose Beach,1465106400,11.4,,0.079,4.0,MontroseBeach201606050600,11.4,0.0,0.079,4.0
2016-06-05 07:00:00,281.0,Montrose Beach,1465110000,11.4,,0.082,3.0,MontroseBeach201606050700,11.4,0.0,0.082,3.0
2016-06-05 08:00:00,283.0,Montrose Beach,1465113600,11.5,0.0,0.095,6.0,MontroseBeach201606050800,11.5,0.0,0.095,6.0
2016-06-05 09:00:00,,Montrose Beach,1465117200,11.55,0.0,0.1265,4.0,MontroseBeach201606050900,11.55,0.0,0.1265,4.0
2016-06-05 10:00:00,286.0,Montrose Beach,1465120800,11.6,0.0,0.158,2.0,MontroseBeach201606051000,11.6,0.0,0.158,2.0
2016-06-05 11:00:00,288.0,Montrose Beach,1465124400,11.9,,0.196,3.0,MontroseBeach201606051100,11.9,0.0,0.196,3.0
2016-06-05 12:00:00,289.0,Montrose Beach,1465128000,12.1,0.0,0.209,3.0,MontroseBeach201606051200,12.1,0.0,0.209,3.0
2016-06-05 13:00:00,292.0,Montrose Beach,1465131600,12.2,0.0,0.205,3.0,MontroseBeach201606051300,12.2,0.0,0.205,3.0
2016-06-05 14:00:00,294.0,Montrose Beach,1465135200,12.4,0.0,0.218,3.0,MontroseBeach201606051400,12.4,0.0,0.218,3.0
2016-06-05 15:00:00,296.0,Montrose Beach,1465138800,12.6,0.0,0.208,3.0,MontroseBeach201606051500,12.6,0.0,0.208,3.0
2016-06-05 16:00:00,297.0,Montrose Beach,1465142400,12.8,0.0,0.202,3.0,MontroseBeach201606051600,12.8,0.0,0.202,3.0
2016-06-05 17:00:00,299.0,Montrose Beach,1465146000,12.9,,0.2,3.0,MontroseBeach201606051700,12.9,0.0,0.2,3.0
2016-06-05 18:00:00,302.0,Montrose Beach,1465149600,12.9,0.0,0.188,,MontroseBeach201606051800,12.9,0.0,0.188,3.0
2016-06-05 19:00:00,303.0,Montrose Beach,1465153200,12.9,0.0,0.184,3.0,MontroseBeach201606051900,12.9,0.0,0.184,3.0
2016-06-05 20:00:00,306.0,Montrose Beach,1465156800,,0.0,0.182,3.0,MontroseBeach201606052000,12.8,0.0,0.182,3.0
2016-06-05 21:00:00,307.0,Montrose Beach,1465160400,12.8,0.0,0.181,3.0,MontroseBeach201606052100,12.8,0.0,0.181,3.0
2016-06-05 22:00:00,309.0,Montrose Beach,1465164000,12.8,0.0,0.216,3.0,MontroseBeach201606052200,12.8,0.0,0.216,3.0
2016-06-05 23:00:00,312.0,Montrose Beach,1465167600,13.2,,0.259,3.0,MontroseBeach201606052300,13.2,0.0,0.259,3.0
2016-06-06 00:00:00,314.0,Montrose Beach,1465171200,12.9,,0.264,3.0,MontroseBeach201606060000,12.9,0.0,0.264,3.0
2016-06-06 01:00:00,315.0,Montrose Beach,1465174800,13.0,,0.226,6.0,MontroseBeach201606060100,13.0,0.0,0.226,6.0
2016-06-06 02:00:00,318.0,Montrose Beach,1465178400,12.7,,0.234,4.0,MontroseBeach201606060200,12.7,0.0,0.234,4.0
2016-06-06 03:00:00,319.0,Montrose Beach,1465182000,12.8,,0.222,4.0,MontroseBeach201606060300,12.8,0.0,0.222,4.0
2016-06-06 04:00:00,321.0,Montrose Beach,1465185600,12.7,0.0,0.192,4.0,MontroseBeach201606060400,12.7,0.0,0.192,4.0
2016-06-06 05:00:00,324.0,Montrose Beach,1465189200,12.7,0.0,0.18,4.0,MontroseBeach201606060500,12.7,0.0,0.18,4.0
2016-06-06 06:00:00,325.0,Montrose Beach,1465192800,12.7,0.0,0.17,4.0,MontroseBeach201606060600,12.7,0.0,0.17,4.0
2016-06-06 07:00:00,327.0,Montrose Beach,1465196400,12.8,0.0,0.159,4.0,MontroseBeach201606060700,12.8,0.0,0.159,4.0
2016-06-06 08:00:00,330.0,Montrose Beach,1465200000,12.9,0.0,0.173,4.0,MontroseBeach201606060800,12.9,0.0,0.173,4.0
2016-06-06 09:00:00,331.0,Montrose Beach,1465203600,13.2,0.0,0.129,4.0,MontroseBeach201606060900,13.2,0.0,0.129,4.0
2016-06-06 10:00:00,333.0,Montrose Beach,1465207200,13.3,0.0,0.133,6.0,MontroseBeach201606061000,13.3,0.0,0.133,6.0
2016-06-06 11:00:00,335.0,Montrose Beach,1465210800,13.6,,0.122,4.0,MontroseBeach201606061100,13.6,0.0,0.122,4.0
2016-06-06 12:00:00,338.0,Montrose Beach,1465214400,13.8,0.0,0.117,,MontroseBeach201606061200,13.8,0.0,0.117,4.0
2016-06-06 13:00:00,340.0,Montrose Beach,1465218000,,0.0,,,MontroseBeach201606061300,13.8,0.0,0.118,4.0
2016-06-06 14:00:00,341.0,Montrose Beach,1465221600,,0.0,,,MontroseBeach201606061400,13.6,0.0,0.156,2.0
2016-06-06 15:00:00,343.0,Montrose Beach,1465225200,,0.0,,,MontroseBeach201606061500,13.8,0.0,0.194,3.0
2016-06-06 16:00:00,345.0,Montrose Beach,1465228800,13.8,0.0,,3.0,MontroseBeach201606061600,13.8,0.0,0.2,3.0
2016-06-06 17:00:00,348.0,Montrose Beach,1465232400,13.8,0.0,0.245,3.0,MontroseBeach201606061700,13.8,0.0,0.245,3.0
2016-06-06 18:00:00,349.0,Montrose Beach,1465236000,13.6,,0.256,3.0,MontroseBeach201606061800,13.6,0.0,0.256,3.0
2016-06-06 19:00:00,351.0,Montrose Beach,1465239600,,,0.261,3.0,MontroseBeach201606061900,13.7,0.0,0.261,3.0
2016-06-06 20:00:00,353.0,Montrose Beach,1465243200,,,0.233,,MontroseBeach201606062000,13.7,0.0,0.233,4.0
2016-06-06 21:00:00,356.0,Montrose Beach,1465246800,,,0.215,3.0,MontroseBeach201606062100,13.6,0.0,0.215,3.0
2016-06-06 22:00:00,358.0,Montrose Beach,1465250400,13.6,,0.249,4.0,MontroseBeach201606062200,13.6,0.0,0.249,4.0
2016-06-06 23:00:00,359.0,Montrose Beach,1465254000,13.6,0.0,0.28,3.0,MontroseBeach201606062300,13.6,0.0,0.28,3.0
2016-06-07 00:00:00,361.0,Montrose Beach,1465257600,13.5,0.0,0.289,6.0,MontroseBeach201606070000,13.5,0.0,0.289,6.0
2016-06-07 01:00:00,364.0,Montrose Beach,1465261200,13.5,0.0,0.277,3.0,MontroseBeach201606070100,13.5,0.0,0.277,3.0
2016-06-07 02:00:00,366.0,Montrose Beach,1465264800,13.4,0.0,0.259,4.0,MontroseBeach201606070200,13.4,0.0,0.259,4.0
2016-06-07 03:00:00,368.0,Montrose Beach,1465268400,13.2,0.0,0.258,4.0,MontroseBeach201606070300,13.2,0.0,0.258,4.0
2016-06-07 04:00:00,369.0,Montrose Beach,1465272000,12.9,0.0,0.286,4.0,MontroseBeach201606070400,12.9,0.0,0.286,4.0
2016-06-07 05:00:00,372.0,Montrose Beach,1465275600,13.0,0.0,0.287,5.0,MontroseBeach201606070500,13.0,0.0,0.287,5.0
2016-06-07 06:00:00,374.0,Montrose Beach,1465279200,13.2,0.0,0.35,3.0,MontroseBeach201606070600,13.2,0.0,0.35,3.0
2016-06-07 07:00:00,376.0,Montrose Beach,1465282800,13.2,0.08,0.351,4.0,MontroseBeach201606070700,13.2,0.08,0.351,4.0
2016-06-07 08:00:00,377.0,Montrose Beach,1465286400,13.1,0.0,,4.0,MontroseBeach201606070800,13.1,0.0,0.357,4.0
2016-06-07 09:00:00,379.0,Montrose Beach,1465290000,13.4,0.0,0.358,,MontroseBeach201606070900,13.4,0.0,0.358,5.0
2016-06-07 10:00:00,382.0,Montrose Beach,1465293600,13.5,0.0,0.334,5.0,MontroseBeach201606071000,13.5,0.0,0.334,5.0
2016-06-07 11:00:00,,Montrose Beach,1465297200,,0.005,0.36400000000000005,5.0,MontroseBeach201606071100,13.7,0.005,0.36400000000000005,5.0
2016-06-07 12:00:00,383.0,Montrose Beach,1465300800,13.9,,0.394,,MontroseBeach201606071200,13.9,0.01,0.394,5.0
2016-06-07 13:00:00,386.0,Montrose Beach,1465304400,14.1,,0.388,,MontroseBeach201606071300,14.1,0.0,0.388,5.0
2016-06-07 14:00:00,,Montrose Beach,1465308000,14.2,,0.386,,MontroseBeach201606071400,14.2,0.005,0.386,5.0
2016-06-07 15:00:00,388.0,Montrose Beach,1465311600,14.3,,0.384,5.0,MontroseBeach201606071500,14.3,0.01,0.384,5.0
2016-06-07 16:00:00,391.0,Montrose Beach,1465315200,14.7,5.46,0.38,5.0,MontroseBeach201606071600,14.7,5.46,0.38,5.0
2016-06-07 17:00:00,392.0,Montrose Beach,1465318800,14.7,0.0,0.4,5.0,MontroseBeach201606071700,14.7,0.0,0.4,5.0
2016-06-07 18:00:00,394.0,Montrose Beach,1465322400,14.7,0.0,0.379,5.0,MontroseBeach201606071800,14.7,0.0,0.379,5.0
2016-06-07 19:00:00,396.0,Montrose Beach,1465326000,14.7,0.0,0.345,5.0,MontroseBeach201606071900,14.7,0.0,0.345,5.0
2016-06-07 20:00:00,398.0,Montrose Beach,1465329600,,0.0,0.312,5.0,MontroseBeach201606072000,14.7,0.0,0.312,5.0
2016-06-07 21:00:00,401.0,Montrose Beach,1465333200,14.6,0.0,0.302,5.0,MontroseBeach201606072100,14.6,0.0,0.302,5.0
2016-06-07 22:00:00,403.0,Montrose Beach,1465336800,14.6,0.0,0.297,6.0,MontroseBeach201606072200,14.6,0.0,0.297,6.0
2016-06-07 23:00:00,,Montrose Beach,1465340400,14.6,0.0,0.2895,6.0,MontroseBeach201606072300,14.6,0.0,0.2895,6.0
2016-06-08 00:00:00,405.0,Montrose Beach,1465344000,14.6,0.0,0.282,6.0,MontroseBeach201606080000,14.6,0.0,0.282,6.0
2016-06-08 01:00:00,408.0,Montrose Beach,1465347600,14.6,0.0,0.284,6.0,MontroseBeach201606080100,14.6,0.0,0.284,6.0
2016-06-08 02:00:00,409.0,Montrose Beach,1465351200,14.6,0.0,0.251,6.0,MontroseBeach201606080200,14.6,0.0,0.251,6.0
2016-06-08 03:00:00,412.0,Montrose Beach,1465354800,14.6,0.0,,5.0,MontroseBeach201606080300,14.6,0.0,0.251,5.0
2016-06-08 04:00:00,413.0,Montrose Beach,1465358400,14.6,0.0,0.237,5.0,MontroseBeach201606080400,14.6,0.0,0.237,5.0
2016-06-08 05:00:00,416.0,Montrose Beach,1465362000,14.5,,,5.0,MontroseBeach201606080500,14.5,0.0,0.225,5.0
2016-06-08 06:00:00,417.0,Montrose Beach,1465365600,14.3,0.0,,5.0,MontroseBeach201606080600,14.3,0.0,0.237,5.0
2016-06-08 07:00:00,420.0,Montrose Beach,1465369200,14.4,0.0,,5.0,MontroseBeach201606080700,14.4,0.0,0.242,5.0
2016-06-08 08:00:00,421.0,Montrose Beach,1465372800,14.6,0.0,,5.0,MontroseBeach201606080800,14.6,0.0,0.267,5.0
2016-06-08 09:00:00,424.0,Montrose Beach,1465376400,14.7,0.03,,5.0,MontroseBeach201606080900,14.7,0.03,0.306,5.0
2016-06-08 10:00:00,425.0,Montrose Beach,1465380000,15.1,0.0,,4.0,MontroseBeach201606081000,15.1,0.0,0.314,4.0
2016-06-08 11:00:00,428.0,Montrose Beach,1465383600,15.4,0.01,,3.0,MontroseBeach201606081100,15.4,0.01,0.336,3.0
2016-06-08 12:00:00,429.0,Montrose Beach,1465387200,15.6,0.0,,3.0,MontroseBeach201606081200,15.6,0.0,0.309,3.0
2016-06-08 13:00:00,432.0,Montrose Beach,1465390800,15.9,0.0,,4.0,MontroseBeach201606081300,15.9,0.0,0.31,4.0
2016-06-08 14:00:00,433.0,Montrose Beach,1465394400,16.2,0.0,0.316,4.0,MontroseBeach201606081400,16.2,0.0,0.316,4.0
2016-06-08 15:00:00,436.0,Montrose Beach,1465398000,16.4,0.0,0.303,4.0,MontroseBeach201606081500,16.4,0.0,0.303,4.0
2016-06-08 16:00:00,437.0,Montrose Beach,1465401600,16.6,0.08,0.3,4.0,MontroseBeach201606081600,16.6,0.08,0.3,4.0
2016-06-08 17:00:00,440.0,Montrose Beach,1465405200,17.0,0.0,0.289,3.0,MontroseBeach201606081700,17.0,0.0,0.289,3.0
2016-06-08 18:00:00,441.0,Montrose Beach,1465408800,17.4,0.0,0.292,5.0,MontroseBeach201606081800,17.4,0.0,0.292,5.0
2016-06-08 19:00:00,443.0,Montrose Beach,1465412400,17.1,0.0,0.296,3.0,MontroseBeach201606081900,17.1,0.0,0.296,3.0
2016-06-08 20:00:00,446.0,Montrose Beach,1465416000,,0.0,,4.0,MontroseBeach201606082000,16.8,0.0,0.28,4.0
2016-06-08 21:00:00,447.0,Montrose Beach,1465419600,16.4,0.0,0.293,5.0,MontroseBeach201606082100,16.4,0.0,0.293,5.0
2016-06-08 22:00:00,450.0,Montrose Beach,1465423200,16.2,,0.276,5.0,MontroseBeach201606082200,16.2,0.0,0.276,5.0
2016-06-08 23:00:00,451.0,Montrose Beach,1465426800,16.0,0.0,0.286,4.0,MontroseBeach201606082300,16.0,0.0,0.286,4.0
2016-06-09 00:00:00,454.0,Montrose Beach,1465430400,15.8,0.0,0.287,5.0,MontroseBeach201606090000,15.8,0.0,0.287,5.0
2016-06-09 01:00:00,455.0,Montrose Beach,1465434000,15.6,0.0,0.29,4.0,MontroseBeach201606090100,15.6,0.0,0.29,4.0
2016-06-09 02:00:00,458.0,Montrose Beach,1465437600,15.6,0.0,,4.0,MontroseBeach201606090200,15.6,0.0,0.288,4.0
2016-06-09 03:00:00,459.0,Montrose Beach,1465441200,15.5,0.0,,5.0,MontroseBeach201606090300,15.5,0.0,0.285,5.0
2016-06-09 04:00:00,461.0,Montrose Beach,1465444800,15.4,0.0,,5.0,MontroseBeach201606090400,15.4,0.0,0.261,5.0
2016-06-09 05:00:00,464.0,Montrose Beach,1465448400,15.4,0.0,0.238,5.0,MontroseBeach201606090500,15.4,0.0,0.238,5.0
2016-06-09 06:00:00,465.0,Montrose Beach,1465452000,15.4,0.0,0.218,4.0,MontroseBeach201606090600,15.4,0.0,0.218,4.0
2016-06-09 07:00:00,468.0,Montrose Beach,1465455600,15.4,0.0,0.202,4.0,MontroseBeach201606090700,15.4,0.0,0.202,4.0
2016-06-09 08:00:00,469.0,Montrose Beach,1465459200,15.3,,0.191,5.0,MontroseBeach201606090800,15.3,0.0,0.191,5.0
2016-06-09 09:00:00,472.0,Montrose Beach,1465462800,,0.0,0.182,5.0,MontroseBeach201606090900,15.4,0.0,0.182,5.0
2016-06-09 10:00:00,473.0,Montrose Beach,1465466400,15.6,0.0,0.173,5.0,MontroseBeach201606091000,15.6,0.0,0.173,5.0
2016-06-09 11:00:00,475.0,Montrose Beach,1465470000,15.6,0.0,0.18,4.0,MontroseBeach201606091100,15.6,0.0,0.18,4.0
2016-06-09 12:00:00,477.0,Montrose Beach,1465473600,15.7,0.0,0.154,5.0,MontroseBeach201606091200,15.7,0.0,0.154,5.0
2016-06-09 13:00:00,480.0,Montrose Beach,1465477200,15.7,0.0,0.154,5.0,MontroseBeach201606091300,15.7,0.0,0.154,5.0
2016-06-09 14:00:00,481.0,Montrose Beach,1465480800,,0.0,0.129,,MontroseBeach201606091400,15.8,0.0,0.129,4.0
2016-06-09 15:00:00,483.0,Montrose Beach,1465484400,,0.0,0.121,4.0,MontroseBeach201606091500,15.8,0.0,0.121,4.0
2016-06-09 16:00:00,486.0,Montrose Beach,1465488000,,0.0,0.114,9.0,MontroseBeach201606091600,15.8,0.0,0.114,9.0
2016-06-09 17:00:00,488.0,Montrose Beach,1465491600,,0.0,0.118,4.0,MontroseBeach201606091700,15.9,0.0,0.118,4.0
2016-06-09 18:00:00,489.0,Montrose Beach,1465495200,,0.0,,3.0,MontroseBeach201606091800,16.2,0.0,0.128,3.0
2016-06-09 19:00:00,491.0,Montrose Beach,1465498800,,0.0,,4.0,MontroseBeach201606091900,16.2,0.0,0.104,4.0
2016-06-09 20:00:00,494.0,Montrose Beach,1465502400,,,,,MontroseBeach201606092000,16.3,0.0,0.115,5.0
2016-06-09 21:00:00,495.0,Montrose Beach,1465506000,16.0,0.0,0.157,,MontroseBeach201606092100,16.0,0.0,0.157,3.0
2016-06-09 22:00:00,498.0,Montrose Beach,1465509600,15.9,0.0,0.195,,MontroseBeach201606092200,15.9,0.0,0.195,3.0
2016-06-09 23:00:00,499.0,Montrose Beach,1465513200,15.8,0.0,0.171,,MontroseBeach201606092300,15.8,0.0,0.171,3.0
2016-06-10 00:00:00,502.0,Montrose Beach,1465516800,15.8,,0.181,,MontroseBeach201606100000,15.8,0.0,0.181,2.0
2016-06-10 01:00:00,504.0,Montrose Beach,1465520400,15.7,,0.211,2.0,MontroseBeach201606100100,15.7,0.0,0.211,2.0
2016-06-10 02:00:00,506.0,Montrose Beach,1465524000,15.7,,0.236,,MontroseBeach201606100200,15.7,0.0,0.236,3.0
2016-06-10 03:00:00,507.0,Montrose Beach,1465527600,15.6,,,,MontroseBeach201606100300,15.6,0.0,0.201,3.0
2016-06-10 04:00:00,510.0,Montrose Beach,1465531200,15.6,,0.182,,MontroseBeach201606100400,15.6,0.0,0.182,3.0
2016-06-10 05:00:00,511.0,Montrose Beach,1465534800,15.5,0.0,0.157,3.0,MontroseBeach201606100500,15.5,0.0,0.157,3.0
2016-06-10 06:00:00,514.0,Montrose Beach,1465538400,15.5,0.0,0.136,3.0,MontroseBeach201606100600,15.5,0.0,0.136,3.0
2016-06-10 07:00:00,515.0,Montrose Beach,1465542000,15.5,0.0,0.116,3.0,MontroseBeach201606100700,15.5,0.0,0.116,3.0
2016-06-10 08:00:00,518.0,Montrose Beach,1465545600,15.7,0.0,0.125,3.0,MontroseBeach201606100800,15.7,0.0,0.125,3.0
2016-06-10 09:00:00,519.0,Montrose Beach,1465549200,16.1,0.0,0.118,3.0,MontroseBeach201606100900,16.1,0.0,0.118,3.0
2016-06-10 10:00:00,522.0,Montrose Beach,1465552800,16.3,,,2.0,MontroseBeach201606101000,16.3,0.0,0.113,2.0
2016-06-10 11:00:00,524.0,Montrose Beach,1465556400,16.2,,,3.0,MontroseBeach201606101100,16.2,0.0,0.122,3.0
2016-06-10 12:00:00,525.0,Montrose Beach,1465560000,16.3,0.0,,3.0,MontroseBeach201606101200,16.3,0.0,0.171,3.0
2016-06-10 13:00:00,528.0,Montrose Beach,1465563600,16.4,0.0,0.119,2.0,MontroseBeach201606101300,16.4,0.0,0.119,2.0
2016-06-10 14:00:00,529.0,Montrose Beach,1465567200,17.2,0.0,,3.0,MontroseBeach201606101400,17.2,0.0,0.132,3.0
2016-06-10 15:00:00,532.0,Montrose Beach,1465570800,17.1,0.0,0.145,9.0,MontroseBeach201606101500,17.1,0.0,0.145,9.0
2016-06-10 16:00:00,533.0,Montrose Beach,1465574400,17.0,0.0,0.123,9.0,MontroseBeach201606101600,17.0,0.0,0.123,9.0
2016-06-10 17:00:00,535.0,Montrose Beach,1465578000,17.3,0.0,0.111,8.0,MontroseBeach201606101700,17.3,0.0,0.111,8.0
2016-06-10 18:00:00,537.0,Montrose Beach,1465581600,17.2,0.0,0.13,,MontroseBeach201606101800,17.2,0.0,0.13,7.0
2016-06-10 19:00:00,540.0,Montrose Beach,1465585200,17.1,,0.138,6.0,MontroseBeach201606101900,17.1,0.0,0.138,6.0
2016-06-10 20:00:00,541.0,Montrose Beach,1465588800,16.9,0.0,0.12,5.0,MontroseBeach201606102000,16.9,0.0,0.12,5.0
2016-06-10 21:00:00,544.0,Montrose Beach,1465592400,16.8,0.0,0.092,6.0,MontroseBeach201606102100,16.8,0.0,0.092,6.0
2016-06-10 22:00:00,545.0,Montrose Beach,1465596000,16.6,0.0,0.11,10.0,MontroseBeach201606102200,16.6,0.0,0.11,10.0
2016-06-10 23:00:00,548.0,Montrose Beach,1465599600,16.5,0.0,0.09,9.0,MontroseBeach201606102300,16.5,0.0,0.09,9.0
2016-06-11 00:00:00,549.0,Montrose Beach,1465603200,16.4,0.0,0.107,,MontroseBeach201606110000,16.4,0.0,0.107,8.0
2016-06-11 01:00:00,,Montrose Beach,1465606800,16.5,0.0,0.11554545454545455,7.7272727272727275,MontroseBeach201606110100,16.5,0.0,0.11554545454545455,7.7272727272727275
2016-06-11 02:00:00,,Montrose Beach,1465610400,16.599999999999998,0.0,0.12409090909090909,7.454545454545455,MontroseBeach201606110200,16.599999999999998,0.0,0.12409090909090909,7.454545454545455
2016-06-11 03:00:00,,Montrose Beach,1465614000,16.7,0.0,0.13263636363636364,7.181818181818182,MontroseBeach201606110300,16.7,0.0,0.13263636363636364,7.181818181818182
2016-06-11 04:00:00,,Montrose Beach,1465617600,16.8,0.0,0.14118181818181819,6.909090909090909,MontroseBeach201606110400,16.8,0.0,0.14118181818181819,6.909090909090909
2016-06-11 05:00:00,,Montrose Beach,1465621200,16.9,0.0,0.14972727272727274,6.636363636363637,MontroseBeach201606110500,16.9,0.0,0.14972727272727274,6.636363636363637
2016-06-11 06:00:00,,Montrose Beach,1465624800,17.0,,,6.363636363636363,MontroseBeach201606110600,17.0,0.0,0.1582727272727273,6.363636363636363
2016-06-11 07:00:00,,Montrose Beach,1465628400,17.099999999999998,,0.1668181818181818,6.090909090909091,MontroseBeach201606110700,17.099999999999998,0.0,0.1668181818181818,6.090909090909091
2016-06-11 08:00:00,,Montrose Beach,1465632000,17.2,,0.1753636363636364,5.818181818181818,MontroseBeach201606110800,17.2,0.0,0.1753636363636364,5.818181818181818
2016-06-11 09:00:00,,Montrose Beach,1465635600,17.3,0.0,0.1839090909090909,5.545454545454545,MontroseBeach201606110900,17.3,0.0,0.1839090909090909,5.545454545454545
2016-06-11 10:00:00,,Montrose Beach,1465639200,,0.0,0.19245454545454546,5.272727272727273,MontroseBeach201606111000,17.4,0.0,0.19245454545454546,5.272727272727273
2016-06-11 11:00:00,552.0,Montrose Beach,1465642800,17.5,0.0,0.201,5.0,MontroseBeach201606111100,17.5,0.0,0.201,5.0
2016-06-11 12:00:00,553.0,Montrose Beach,1465646400,18.1,0.0,0.186,5.0,MontroseBeach201606111200,18.1,0.0,0.186,5.0
